indicator,period,value,unit
confianza_empresarial,1989-01,0.665988031405569,"balance, seasonally adjusted"
confianza_empresarial,1989-02,1.91178770602628,"balance, seasonally adjusted"
confianza_empresarial,1989-03,3.82161922882219,"balance, seasonally adjusted"
confianza_empresarial,1989-04,3.68531155881688,"balance, seasonally adjusted"
confianza_empresarial,1989-05,2.94073487147313,"balance, seasonally adjusted"
confianza_empresarial,1989-06,1.83728292962214,"balance, seasonally adjusted"
confianza_empresarial,1989-07,1.84729949134211,"balance, seasonally adjusted"
confianza_empresarial,1989-08,-0.0015267552943774,"balance, seasonally adjusted"
confianza_empresarial,1989-09,-2.3163295754097,"balance, seasonally adjusted"
confianza_empresarial,1989-10,-1.97231886423034,"balance, seasonally adjusted"
confianza_empresarial,1989-11,-0.0232581255766218,"balance, seasonally adjusted"
confianza_empresarial,1989-12,-1.31351881047217,"balance, seasonally adjusted"
confianza_empresarial,1990-01,1.98903151222464,"balance, seasonally adjusted"
confianza_empresarial,1990-02,1.54216157806791,"balance, seasonally adjusted"
confianza_empresarial,1990-03,1.61404301152925,"balance, seasonally adjusted"
confianza_empresarial,1990-04,1.09135918276728,"balance, seasonally adjusted"
confianza_empresarial,1990-05,6.36982115688003,"balance, seasonally adjusted"
confianza_empresarial,1990-06,2.85360876012025,"balance, seasonally adjusted"
confianza_empresarial,1990-07,2.42080859784403,"balance, seasonally adjusted"
confianza_empresarial,1990-08,6.09033362833211,"balance, seasonally adjusted"
confianza_empresarial,1990-09,4.52945102661329,"balance, seasonally adjusted"
confianza_empresarial,1990-10,4.92487247298357,"balance, seasonally adjusted"
confianza_empresarial,1990-11,6.29919280924538,"balance, seasonally adjusted"
confianza_empresarial,1990-12,5.20186580501814,"balance, seasonally adjusted"
confianza_empresarial,1991-01,-3.36051503206834,"balance, seasonally adjusted"
confianza_empresarial,1991-02,-11.2341207623349,"balance, seasonally adjusted"
confianza_empresarial,1991-03,-7.09852608220522,"balance, seasonally adjusted"
confianza_empresarial,1991-04,2.19055437928718,"balance, seasonally adjusted"
confianza_empresarial,1991-05,-3.57914980215338,"balance, seasonally adjusted"
confianza_empresarial,1991-06,-5.04032708382755,"balance, seasonally adjusted"
confianza_empresarial,1991-07,-1.99529615328185,"balance, seasonally adjusted"
confianza_empresarial,1991-08,-6.23943982413225,"balance, seasonally adjusted"
confianza_empresarial,1991-09,-3.87754908317921,"balance, seasonally adjusted"
confianza_empresarial,1991-10,-0.598187767738452,"balance, seasonally adjusted"
confianza_empresarial,1991-11,2.41132134635798,"balance, seasonally adjusted"
confianza_empresarial,1991-12,2.82566178795224,"balance, seasonally adjusted"
confianza_empresarial,1992-01,2.49914878913081,"balance, seasonally adjusted"
confianza_empresarial,1992-02,3.29929413615212,"balance, seasonally adjusted"
confianza_empresarial,1992-03,4.98882486673423,"balance, seasonally adjusted"
confianza_empresarial,1992-04,7.72519961178852,"balance, seasonally adjusted"
confianza_empresarial,1992-05,9.6116637553756,"balance, seasonally adjusted"
confianza_empresarial,1992-06,13.5791291264906,"balance, seasonally adjusted"
confianza_empresarial,1992-07,22.6760665263029,"balance, seasonally adjusted"
confianza_empresarial,1992-08,17.2859857927158,"balance, seasonally adjusted"
confianza_empresarial,1992-09,17.0301041323011,"balance, seasonally adjusted"
confianza_empresarial,1992-10,12.8788402002644,"balance, seasonally adjusted"
confianza_empresarial,1992-11,11.5292000347636,"balance, seasonally adjusted"
confianza_empresarial,1992-12,13.1739296179161,"balance, seasonally adjusted"
confianza_empresarial,1993-01,13.5411689111265,"balance, seasonally adjusted"
confianza_empresarial,1993-02,10.8827576515577,"balance, seasonally adjusted"
confianza_empresarial,1993-03,15.2309844474305,"balance, seasonally adjusted"
confianza_empresarial,1993-04,7.34821718976535,"balance, seasonally adjusted"
confianza_empresarial,1993-05,0.753685519850867,"balance, seasonally adjusted"
confianza_empresarial,1993-06,4.54846666054586,"balance, seasonally adjusted"
confianza_empresarial,1993-07,1.31930603690588,"balance, seasonally adjusted"
confianza_empresarial,1993-08,0.787241079667164,"balance, seasonally adjusted"
confianza_empresarial,1993-09,2.58230284923952,"balance, seasonally adjusted"
confianza_empresarial,1993-10,5.40295397568121,"balance, seasonally adjusted"
confianza_empresarial,1993-11,4.60320728377104,"balance, seasonally adjusted"
confianza_empresarial,1993-12,2.11061091676338,"balance, seasonally adjusted"
confianza_empresarial,1994-01,4.20286805408966,"balance, seasonally adjusted"
confianza_empresarial,1994-02,7.68296625697599,"balance, seasonally adjusted"
confianza_empresarial,1994-03,7.73232325634692,"balance, seasonally adjusted"
confianza_empresarial,1994-04,8.17047287309515,"balance, seasonally adjusted"
confianza_empresarial,1994-05,7.92297953609205,"balance, seasonally adjusted"
confianza_empresarial,1994-06,8.33738658308523,"balance, seasonally adjusted"
confianza_empresarial,1994-07,7.27576030910154,"balance, seasonally adjusted"
confianza_empresarial,1994-08,7.92995124259009,"balance, seasonally adjusted"
confianza_empresarial,1994-09,8.50403615752048,"balance, seasonally adjusted"
confianza_empresarial,1994-10,7.61088207177457,"balance, seasonally adjusted"
confianza_empresarial,1994-11,3.73107832630239,"balance, seasonally adjusted"
confianza_empresarial,1994-12,5.99532035624804,"balance, seasonally adjusted"
confianza_empresarial,1995-01,2.74242558986385,"balance, seasonally adjusted"
confianza_empresarial,1995-02,0.256335372002631,"balance, seasonally adjusted"
confianza_empresarial,1995-03,0.0755079356063373,"balance, seasonally adjusted"
confianza_empresarial,1995-04,-3.5463810167475,"balance, seasonally adjusted"
confianza_empresarial,1995-05,-7.52934803902753,"balance, seasonally adjusted"
confianza_empresarial,1995-06,-8.41623056332069,"balance, seasonally adjusted"
confianza_empresarial,1995-07,-9.25753176560897,"balance, seasonally adjusted"
confianza_empresarial,1995-08,-8.14779753187531,"balance, seasonally adjusted"
confianza_empresarial,1995-09,-10.1268574769922,"balance, seasonally adjusted"
confianza_empresarial,1995-10,-12.0036466273702,"balance, seasonally adjusted"
confianza_empresarial,1995-11,-11.8523179880338,"balance, seasonally adjusted"
confianza_empresarial,1995-12,-14.1101823752382,"balance, seasonally adjusted"
confianza_empresarial,1996-01,-13.1135637071011,"balance, seasonally adjusted"
confianza_empresarial,1996-02,-15.7757039784098,"balance, seasonally adjusted"
confianza_empresarial,1996-03,-20.478221348061,"balance, seasonally adjusted"
confianza_empresarial,1996-04,-18.6394922174443,"balance, seasonally adjusted"
confianza_empresarial,1996-05,-18.2129481828377,"balance, seasonally adjusted"
confianza_empresarial,1996-06,-18.8946893266003,"balance, seasonally adjusted"
confianza_empresarial,1996-07,-20.185720844622,"balance, seasonally adjusted"
confianza_empresarial,1996-08,-21.1465688510233,"balance, seasonally adjusted"
confianza_empresarial,1996-09,-21.0643800293592,"balance, seasonally adjusted"
confianza_empresarial,1996-10,-21.1623621228537,"balance, seasonally adjusted"
confianza_empresarial,1996-11,-18.2885300103661,"balance, seasonally adjusted"
confianza_empresarial,1996-12,-17.1575717172103,"balance, seasonally adjusted"
confianza_empresarial,1997-01,-16.5216786919237,"balance, seasonally adjusted"
confianza_empresarial,1997-02,-16.6602925752043,"balance, seasonally adjusted"
confianza_empresarial,1997-03,-15.5165552562761,"balance, seasonally adjusted"
confianza_empresarial,1997-04,-13.3060785778379,"balance, seasonally adjusted"
confianza_empresarial,1997-05,-11.3930881187064,"balance, seasonally adjusted"
confianza_empresarial,1997-06,-12.8205149917843,"balance, seasonally adjusted"
confianza_empresarial,1997-07,-9.17008231673111,"balance, seasonally adjusted"
confianza_empresarial,1997-08,-12.8669061754702,"balance, seasonally adjusted"
confianza_empresarial,1997-09,-6.44433392941991,"balance, seasonally adjusted"
confianza_empresarial,1997-10,-3.4500580536528,"balance, seasonally adjusted"
confianza_empresarial,1997-11,-4.59102101162595,"balance, seasonally adjusted"
confianza_empresarial,1997-12,-2.49788395439365,"balance, seasonally adjusted"
confianza_empresarial,1998-01,-3.63729057888958,"balance, seasonally adjusted"
confianza_empresarial,1998-02,-3.02154871082458,"balance, seasonally adjusted"
confianza_empresarial,1998-03,-2.94616255167857,"balance, seasonally adjusted"
confianza_empresarial,1998-04,-8.75096191797833,"balance, seasonally adjusted"
confianza_empresarial,1998-05,-18.2788592239745,"balance, seasonally adjusted"
confianza_empresarial,1998-06,-12.3489907601114,"balance, seasonally adjusted"
confianza_empresarial,1998-07,-16.9404367570761,"balance, seasonally adjusted"
confianza_empresarial,1998-08,-24.4244318411167,"balance, seasonally adjusted"
confianza_empresarial,1998-09,-27.2336974049033,"balance, seasonally adjusted"
confianza_empresarial,1998-10,-30.5802820879266,"balance, seasonally adjusted"
confianza_empresarial,1998-11,-31.2002275682041,"balance, seasonally adjusted"
confianza_empresarial,1998-12,-32.8509670992781,"balance, seasonally adjusted"
confianza_empresarial,1999-01,-32.0685520521951,"balance, seasonally adjusted"
confianza_empresarial,1999-02,-34.5885699576525,"balance, seasonally adjusted"
confianza_empresarial,1999-03,-35.4976804449465,"balance, seasonally adjusted"
confianza_empresarial,1999-04,-29.8496934065732,"balance, seasonally adjusted"
confianza_empresarial,1999-05,-27.6036807846937,"balance, seasonally adjusted"
confianza_empresarial,1999-06,-24.9310077564706,"balance, seasonally adjusted"
confianza_empresarial,1999-07,-19.1936120308092,"balance, seasonally adjusted"
confianza_empresarial,1999-08,-12.6836729770957,"balance, seasonally adjusted"
confianza_empresarial,1999-09,-4.2381947126127,"balance, seasonally adjusted"
confianza_empresarial,1999-10,-10.0014482763178,"balance, seasonally adjusted"
confianza_empresarial,1999-11,-8.01273293629691,"balance, seasonally adjusted"
confianza_empresarial,1999-12,-8.65004826922126,"balance, seasonally adjusted"
confianza_empresarial,2000-01,-8.06426186799963,"balance, seasonally adjusted"
confianza_empresarial,2000-02,-3.15629362559516,"balance, seasonally adjusted"
confianza_empresarial,2000-03,1.75016382092038,"balance, seasonally adjusted"
confianza_empresarial,2000-04,2.24378294186279,"balance, seasonally adjusted"
confianza_empresarial,2000-05,2.71618087862806,"balance, seasonally adjusted"
confianza_empresarial,2000-06,4.18555126181896,"balance, seasonally adjusted"
confianza_empresarial,2000-07,2.33217056093937,"balance, seasonally adjusted"
confianza_empresarial,2000-08,7.17680158289971,"balance, seasonally adjusted"
confianza_empresarial,2000-09,3.20442313590217,"balance, seasonally adjusted"
confianza_empresarial,2000-10,2.1348379068888,"balance, seasonally adjusted"
confianza_empresarial,2000-11,0.468925576503033,"balance, seasonally adjusted"
confianza_empresarial,2000-12,2.93526046289917,"balance, seasonally adjusted"
confianza_empresarial,2001-01,1.66500151960759,"balance, seasonally adjusted"
confianza_empresarial,2001-02,1.28060249294518,"balance, seasonally adjusted"
confianza_empresarial,2001-03,-3.63365270480677,"balance, seasonally adjusted"
confianza_empresarial,2001-04,-7.11471070088768,"balance, seasonally adjusted"
confianza_empresarial,2001-05,-8.83714869107278,"balance, seasonally adjusted"
confianza_empresarial,2001-06,-8.05478051428218,"balance, seasonally adjusted"
confianza_empresarial,2001-07,-10.5355217738174,"balance, seasonally adjusted"
confianza_empresarial,2001-08,-15.4879326226714,"balance, seasonally adjusted"
confianza_empresarial,2001-09,-15.488873051452,"balance, seasonally adjusted"
confianza_empresarial,2001-10,-12.2077726914602,"balance, seasonally adjusted"
confianza_empresarial,2001-11,-10.2534938246214,"balance, seasonally adjusted"
confianza_empresarial,2001-12,-11.4131540930011,"balance, seasonally adjusted"
confianza_empresarial,2002-01,-6.10238065208095,"balance, seasonally adjusted"
confianza_empresarial,2002-02,-12.4116385692901,"balance, seasonally adjusted"
confianza_empresarial,2002-03,-9.42924430170866,"balance, seasonally adjusted"
confianza_empresarial,2002-04,-7.00590919345293,"balance, seasonally adjusted"
confianza_empresarial,2002-05,-4.97058231825309,"balance, seasonally adjusted"
confianza_empresarial,2002-06,-6.22275365932271,"balance, seasonally adjusted"
confianza_empresarial,2002-07,-4.28404259360468,"balance, seasonally adjusted"
confianza_empresarial,2002-08,-1.73991086530294,"balance, seasonally adjusted"
confianza_empresarial,2002-09,-2.24414118328078,"balance, seasonally adjusted"
confianza_empresarial,2002-10,-3.59875284002498,"balance, seasonally adjusted"
confianza_empresarial,2002-11,-3.70145791862126,"balance, seasonally adjusted"
confianza_empresarial,2002-12,-4.61178626403285,"balance, seasonally adjusted"
confianza_empresarial,2003-01,-4.74948614657975,"balance, seasonally adjusted"
confianza_empresarial,2003-02,-9.0551555402238,"balance, seasonally adjusted"
confianza_empresarial,2003-03,-4.47400312869493,"balance, seasonally adjusted"
confianza_empresarial,2003-04,-2.05208875317951,"balance, seasonally adjusted"
confianza_empresarial,2003-05,-0.0555467586216267,"balance, seasonally adjusted"
confianza_empresarial,2003-06,0.645838318759882,"balance, seasonally adjusted"
confianza_empresarial,2003-07,3.13526501550773,"balance, seasonally adjusted"
confianza_empresarial,2003-08,1.08344469977018,"balance, seasonally adjusted"
confianza_empresarial,2003-09,5.19021172443732,"balance, seasonally adjusted"
confianza_empresarial,2003-10,6.84669413286205,"balance, seasonally adjusted"
confianza_empresarial,2003-11,-0.351522388817576,"balance, seasonally adjusted"
confianza_empresarial,2003-12,10.396523781849,"balance, seasonally adjusted"
confianza_empresarial,2004-01,8.74830475518266,"balance, seasonally adjusted"
confianza_empresarial,2004-02,10.5571185393663,"balance, seasonally adjusted"
confianza_empresarial,2004-03,12.1118053595458,"balance, seasonally adjusted"
confianza_empresarial,2004-04,9.51321217194059,"balance, seasonally adjusted"
confianza_empresarial,2004-05,10.2625365454847,"balance, seasonally adjusted"
confianza_empresarial,2004-06,7.74450473471317,"balance, seasonally adjusted"
confianza_empresarial,2004-07,7.14746894991068,"balance, seasonally adjusted"
confianza_empresarial,2004-08,6.05631212591432,"balance, seasonally adjusted"
confianza_empresarial,2004-09,4.72355390440421,"balance, seasonally adjusted"
confianza_empresarial,2004-10,4.34596720947937,"balance, seasonally adjusted"
confianza_empresarial,2004-11,3.99313259259896,"balance, seasonally adjusted"
confianza_empresarial,2004-12,4.50019484787465,"balance, seasonally adjusted"
