id,source,idno,title,category,repository_id,publisher,nation,access,year_start,year_end,created_at,updated_at,page_views_total,download_count,landing_page,api_endpoint
579,microdatos.dane.gov.co,DANE-DIMPE-ECC-2017,Encuesta de Consumo Cultural - ECC - 2017,Cultura.,Cult-Microdatos,"DIMPE La ECC 2017 se realizó en las cabeceras municipales de 29 departamentos del país, durante el I trimestre del año 2018. Es importante aclarar que el operativo de recolección cambió, con respecto a las encuestas anteriores (2010-2012-2014-2016), en las cuales este operativo se realizó",Colombia,direct,2018,2018,2018-12-10T20:41:39+00:00,2021-12-16T22:46:22+00:00,277209,10386,https://microdatos.dane.gov.co/index.php/catalog/579,https://microdatos.dane.gov.co/index.php/api/catalog/579
35,microdatos.dane.gov.co,DANE-DIMPE-MTMR-2008-2009-2010-2011-2012-2013,Muestra Trimestral Manufacturera Regional - MTMR - 2008-2009-2010-2011-2012-2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE  Dirección de Metodología y Producción Estadística - DIMPE  Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,0,0,2014-03-04T16:07:43+00:00,2014-03-04T16:07:43+00:00,150260,10366,https://microdatos.dane.gov.co/index.php/catalog/35,https://microdatos.dane.gov.co/index.php/api/catalog/35
742,microdatos.dane.gov.co,DANE-DIMPE-EMICRON-2021,Encuesta de Micronegocios- 2021,Comercio interno.,CII-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2022-06-14T23:18:48+00:00,2024-07-02T21:57:23+00:00,102581,10342,https://microdatos.dane.gov.co/index.php/catalog/742,https://microdatos.dane.gov.co/index.php/api/catalog/742
396,microdatos.dane.gov.co,DANE-DCD-EEVV-1979-1991,Estadìsticas Vitales  - EEVV - 1979 -1991,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,1979,1991,2016-03-11T12:42:11+00:00,2017-09-25T14:52:09+00:00,131499,10325,https://microdatos.dane.gov.co/index.php/catalog/396,https://microdatos.dane.gov.co/index.php/api/catalog/396
546,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-2017,Indice de Pobreza Multidimensional - IPM- 2017,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,0,0,2018-03-22T19:30:31+00:00,2022-12-07T17:49:21+00:00,257478,10307,https://microdatos.dane.gov.co/index.php/catalog/546,https://microdatos.dane.gov.co/index.php/api/catalog/546
730,microdatos.dane.gov.co,DANE-DIMPE-ECP-2021,Encuesta de Cultura Política - ECP - 2021,Gobierno.,GOB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE -,Colombia,direct,2021,2021,2022-03-25T23:24:01+00:00,2023-01-31T19:56:29+00:00,108399,10274,https://microdatos.dane.gov.co/index.php/catalog/730,https://microdatos.dane.gov.co/index.php/api/catalog/730
493,microdatos.dane.gov.co,DANE-DIMPE-EAM-2008-A-2012,Encuesta Anual Manufacturera – EAM - 2008 A 2012,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2008,2012,2017-08-10T15:03:35+00:00,2019-01-30T16:54:25+00:00,776791,10239,https://microdatos.dane.gov.co/index.php/catalog/493,https://microdatos.dane.gov.co/index.php/api/catalog/493
494,microdatos.dane.gov.co,DANE-DIMPE-EAM-2000-A-2007,Encuesta Anual Manufacturera – EAM - 2000 A 2007,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2000,2007,2017-08-10T15:26:38+00:00,2020-12-15T22:00:56+00:00,859985,9966,https://microdatos.dane.gov.co/index.php/catalog/494,https://microdatos.dane.gov.co/index.php/api/catalog/494
557,microdatos.dane.gov.co,DANE-DIMPE-IMPO-1991-2007,Estadísticas de Importaciones  - IMPO - 1991 A 2007,Comercio internacional.,CI-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE, Fase 1: (Enero 2008-diciembre 2016), Publicación (31 de Diciembre 2017)., Fase 2: (Enero 1991- diciembre 2007), Publicación ( 4 de mayo de 2018)., Fase 3: (Años 1970 - 1990), Publicación ( 4 de mayo de 2018).",Colombia,direct,1991,2007,2018-05-09T21:55:30+00:00,2023-11-20T15:32:15+00:00,231688,9803,https://microdatos.dane.gov.co/index.php/catalog/557,https://microdatos.dane.gov.co/index.php/api/catalog/557
267,microdatos.dane.gov.co,DANE - DIMPE - ICTC - 2010 - 2011- 2012 - 2013 - 2014,Índice de Costos de Transportes de Carga por Carretera - ICTC -2010 - 2011- 2012 - 2013 - 2014,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2014-09-23T17:01:29+00:00,2014-09-23T17:01:29+00:00,69428,9788,https://microdatos.dane.gov.co/index.php/catalog/267,https://microdatos.dane.gov.co/index.php/api/catalog/267
420,microdatos.dane.gov.co,DANE-DCD-EEVV-2014,Estadísticas Vitales - EEVV - 2014,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2014,2014,2016-08-09T21:37:58+00:00,2017-09-25T14:53:49+00:00,122021,9779,https://microdatos.dane.gov.co/index.php/catalog/420,https://microdatos.dane.gov.co/index.php/api/catalog/420
497,microdatos.dane.gov.co,ESTADISTICA-RESULTADOS-OPERACIONALES-DE-LA-FAC-ERO-2007-2016,Estadística Resultados Operacionales de la FAC - 2007 A 2016,,CAT_FAC,Fuerza Aérea Colombiana - FAC,Colombia,data_na,2007,2016,2017-08-30T16:16:30+00:00,2017-08-30T16:16:30+00:00,174191,9734,https://microdatos.dane.gov.co/index.php/catalog/497,https://microdatos.dane.gov.co/index.php/api/catalog/497
684,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2019,Medición de Pobreza Monetaria y Desigualdad 2019,Pobreza y condiciones de vida.,POBCONVID,Las bases de datos del año 2019 corresponden a la actualización metodológica de pobreza monetaria y no son comparables con publicaciones anteriores desarrolladas a partir de la metodología MESEP.,Colombia,direct,2019,2019,2020-09-30T17:41:51+00:00,2022-06-02T19:42:33+00:00,97314,9668,https://microdatos.dane.gov.co/index.php/catalog/684,https://microdatos.dane.gov.co/index.php/api/catalog/684
698,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2019,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2019,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2020,2020,2021-02-24T16:28:27+00:00,2021-03-11T02:15:15+00:00,310628,9614,https://microdatos.dane.gov.co/index.php/catalog/698,https://microdatos.dane.gov.co/index.php/api/catalog/698
174,microdatos.dane.gov.co,DANE-DIRPEN-ECDE-2008-2009,Encuesta de Calidad de la Gestión Estatal para el Desarrollo Empresarial - ECDE -  2008 -  2009,Gobierno,GOB-Metadatos,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2008,2008,2014-04-02T19:21:05+00:00,2014-04-02T19:21:05+00:00,302919,9520,https://microdatos.dane.gov.co/index.php/catalog/174,https://microdatos.dane.gov.co/index.php/api/catalog/174
384,microdatos.dane.gov.co,DANE-DIMPE-EDUC-2009-2013,Investigación de Educación Formal - 2009 - 2010 - 2011 - 2012 - 2013,Educación.,EDU-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2009,2013,2015-12-11T16:40:24+00:00,2021-12-29T01:56:44+00:00,466057,9420,https://microdatos.dane.gov.co/index.php/catalog/384,https://microdatos.dane.gov.co/index.php/api/catalog/384
590,microdatos.dane.gov.co,DANE-DIMPE-EAH-2012-2013-2014-2015,Encuesta Ambiental de Hoteles  EAH - 2012 - 2013 - 2014 - 2015,Ambientales.,Amb-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2013,2016,2019-03-01T20:51:59+00:00,2019-03-01T21:13:18+00:00,666745,9304,https://microdatos.dane.gov.co/index.php/catalog/590,https://microdatos.dane.gov.co/index.php/api/catalog/590
416,microdatos.dane.gov.co,DANE-DIMPE-MTS-2014-2015,Muestra Trimestral de Servicios - MTS - 2014 - 2015,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2015,2015,2016-07-14T21:44:44+00:00,2016-07-14T21:44:44+00:00,49458,9279,https://microdatos.dane.gov.co/index.php/catalog/416,https://microdatos.dane.gov.co/index.php/api/catalog/416
251,microdatos.dane.gov.co,DANE-DIMPE-ICESP-2010-2011-2012,Indice de Costos de la Educación Superior Privada - ICESP - 2010 - 2011 - 2012,Educación,EDU-Metadatos,Dirección de Metodología Y Producción Estadística - DIMPE,Colombia,data_na,2010,2010,2014-07-17T21:15:01+00:00,2014-07-17T21:15:01+00:00,100848,9171,https://microdatos.dane.gov.co/index.php/catalog/251,https://microdatos.dane.gov.co/index.php/api/catalog/251
735,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-2021,Indice de Pobreza Multidimensional - IPM- 2021,Pobreza y condiciones de vida.,POBCONVID,"Departamento Administrativo Nacional de Estadística, ""Se actualizan las bases de datos publicadas el día 28 de abril debido a un error en una columna que corresponde a la variable de la suma ponderada de las privaciones de las bases hogares""",Colombia,direct,0,0,2022-04-28T22:02:33+00:00,2023-12-29T21:00:38+00:00,70608,9136,https://microdatos.dane.gov.co/index.php/catalog/735,https://microdatos.dane.gov.co/index.php/api/catalog/735
650,microdatos.dane.gov.co,DANE-DIMPE-EAM-2018,Encuesta Anual Manufacturera – EAM - 2018,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2018,2018,2019-12-30T22:40:39+00:00,2021-10-01T22:21:17+00:00,147343,9126,https://microdatos.dane.gov.co/index.php/catalog/650,https://microdatos.dane.gov.co/index.php/api/catalog/650
389,microdatos.dane.gov.co,ANI-PLANEACION-CARRETERO-2014,Trafico y Recaudo del Modo Carretero - 2014,,CAT_ANI,Agencia Nacional de Infraestructura,Colombia,data_na,2014,2014,2016-01-05T16:22:24+00:00,2016-01-05T16:22:24+00:00,48795,9099,https://microdatos.dane.gov.co/index.php/catalog/389,https://microdatos.dane.gov.co/index.php/api/catalog/389
200,microdatos.dane.gov.co,DANE-DIMPE-ECV-2008,Encuesta de Calidad de Vida - ECV 2008,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística  - DIMPE -,Colombia,direct,2008,2008,2014-05-23T16:11:27+00:00,2017-09-25T14:56:36+00:00,579314,9090,https://microdatos.dane.gov.co/index.php/catalog/200,https://microdatos.dane.gov.co/index.php/api/catalog/200
383,microdatos.dane.gov.co,DANE-DIMPE-EDUC-2008,Investigación de Educación Formal - 2008,Educación.,EDU-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE-,Colombia,direct,2008,2008,2015-12-10T20:11:41+00:00,2021-12-24T01:49:09+00:00,417559,9072,https://microdatos.dane.gov.co/index.php/catalog/383,https://microdatos.dane.gov.co/index.php/api/catalog/383
145,microdatos.dane.gov.co,DANE-DIRPEN-MMM-2008-2009-2010-2011-2012,Muestra Mensual Manufacturera - MMM - 2008 al  2012,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2011,2011,2014-03-25T13:26:24+00:00,2014-03-25T13:26:24+00:00,148415,9070,https://microdatos.dane.gov.co/index.php/catalog/145,https://microdatos.dane.gov.co/index.php/api/catalog/145
790,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2021,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2021,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2022,2022,2023-04-27T16:40:09+00:00,2023-04-28T23:20:34+00:00,264639,9056,https://microdatos.dane.gov.co/index.php/catalog/790,https://microdatos.dane.gov.co/index.php/api/catalog/790
98,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2013,"Modulo de Formación para el Trabajo - MFPT- GEIH - 2013, II trimestre",Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2013,2013,2014-03-14T21:16:45+00:00,2023-01-05T14:50:36+00:00,37349,8970,https://microdatos.dane.gov.co/index.php/catalog/98,https://microdatos.dane.gov.co/index.php/api/catalog/98
583,microdatos.dane.gov.co,DANE-DIMPE-EAS-2017,Encuesta Anual de Servicios - EAS - 2017,Servicios.,SER-Microdatos,"Dirección de de Metodología y Producción Estadística -DIMPE-, La información de 2017 presenta modificaciones debido a los ajustes en la información reportada por las empresas.",Colombia,direct,2018,2018,2018-12-28T20:01:58+00:00,2020-01-17T14:13:05+00:00,110375,8891,https://microdatos.dane.gov.co/index.php/catalog/583,https://microdatos.dane.gov.co/index.php/api/catalog/583
636,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2014,Módulo de Migración - GEIH - 2014,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2019-08-26T15:34:58+00:00,2019-09-11T15:10:39+00:00,98839,8853,https://microdatos.dane.gov.co/index.php/catalog/636,https://microdatos.dane.gov.co/index.php/api/catalog/636
645,microdatos.dane.gov.co,DANE-DIMPE-SIPSA-A-2013-2017,Sistema de Información de Precios y Abastecimiento del Sector Agropecuario Componente Abastecimiento de Alimentos - SIPSA - A - 2013 -2017,Agropecuario.,Agrop-Microdatos,Departamento Administrativivo Nacional de Estadística - DANE,Colombia,direct,2013,2017,2019-11-06T13:42:54+00:00,2019-11-15T15:47:19+00:00,70014,8841,https://microdatos.dane.gov.co/index.php/catalog/645,https://microdatos.dane.gov.co/index.php/api/catalog/645
500,microdatos.dane.gov.co,DANE-DIMPE-EDUC-2015,Investigación de Educación Formal - 2015,Educación.,EDU-Microdatos,Investigación de Educación Formal,Colombia,direct,2015,2015,2017-09-13T20:47:39+00:00,2021-12-28T15:54:36+00:00,212296,8834,https://microdatos.dane.gov.co/index.php/catalog/500,https://microdatos.dane.gov.co/index.php/api/catalog/500
146,microdatos.dane.gov.co,DANE-DIMPE-MTS-2011,Muestra Trimestral de Servicios - MTS - 2011,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2011,2011,2014-03-25T19:29:26+00:00,2014-03-25T19:29:26+00:00,75827,8818,https://microdatos.dane.gov.co/index.php/catalog/146,https://microdatos.dane.gov.co/index.php/api/catalog/146
634,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2012,Módulo de Migración - GEIH - 2012,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2012,2012,2019-08-26T15:34:08+00:00,2019-09-11T15:08:10+00:00,59586,8694,https://microdatos.dane.gov.co/index.php/catalog/634,https://microdatos.dane.gov.co/index.php/api/catalog/634
470,microdatos.dane.gov.co,BANREP-IEFIC-2010-2016,Encuesta de Carga Financiera y Educación Financiera de los Hogares - IEFIC-2010 - 2016,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2010,2016,2017-06-16T19:50:33+00:00,2017-09-25T14:47:03+00:00,147072,8685,https://microdatos.dane.gov.co/index.php/catalog/470,https://microdatos.dane.gov.co/index.php/api/catalog/470
859,microdatos.dane.gov.co,DANE-DIMPE-EXPO-2025-2026,Estadísticas de Exportaciones - EXPO - 2025 A 2026,Comercio internacional.,CI-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2025,2026,2025-04-02T14:35:58+00:00,2026-07-08T19:14:28+00:00,56033,8677,https://microdatos.dane.gov.co/index.php/catalog/859,https://microdatos.dane.gov.co/index.php/api/catalog/859
168,microdatos.dane.gov.co,DANE-DIMPE-MTS-2010,Muestra Trimestral de Servicios - MTS - 2010,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2011,2011,2014-03-28T21:39:12+00:00,2014-03-28T21:39:12+00:00,78827,8571,https://microdatos.dane.gov.co/index.php/catalog/168,https://microdatos.dane.gov.co/index.php/api/catalog/168
642,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2018,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2018,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2019,2019,2019-10-07T19:34:34+00:00,2021-02-25T22:46:53+00:00,186338,8416,https://microdatos.dane.gov.co/index.php/catalog/642,https://microdatos.dane.gov.co/index.php/api/catalog/642
592,microdatos.dane.gov.co,DANE-DIMPE-EDI-SECTOR-2010,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI- 2010 (SECTOR),Gobierno.,GOB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,"COLOMBIA, ",direct,2010,2010,2019-03-28T16:57:46+00:00,2019-03-28T17:01:59+00:00,205143,8331,https://microdatos.dane.gov.co/index.php/catalog/592,https://microdatos.dane.gov.co/index.php/api/catalog/592
609,microdatos.dane.gov.co,DANE-DIMPE-GEIH-ND-2018,GEIH - Nuevos Departamentos de la Amazonía y Orinoquía - 2018,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2018,2018,2019-05-10T20:01:49+00:00,2019-05-10T20:21:29+00:00,171235,8326,https://microdatos.dane.gov.co/index.php/catalog/609,https://microdatos.dane.gov.co/index.php/api/catalog/609
739,microdatos.dane.gov.co,DANE-DIMPE-EDI-SECTOR-2021,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI - 2021 (SECTOR),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2021,2021,2022-06-08T19:22:20+00:00,2022-06-08T19:24:54+00:00,109926,8321,https://microdatos.dane.gov.co/index.php/catalog/739,https://microdatos.dane.gov.co/index.php/api/catalog/739
775,microdatos.dane.gov.co,COL-DANE-EEVV-2021,Estadísticas Vitales - EEVV - 2021,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2021,2021,2023-01-12T04:33:11+00:00,2023-02-16T21:35:39+00:00,79114,8317,https://microdatos.dane.gov.co/index.php/catalog/775,https://microdatos.dane.gov.co/index.php/api/catalog/775
704,microdatos.dane.gov.co,DANE-DIMPE-MTI-2020,Módulo de Trabajo Infantil - MTI - GEIH - 2020,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2020,2020,2021-04-16T21:29:30+00:00,2021-04-16T21:45:54+00:00,33674,8242,https://microdatos.dane.gov.co/index.php/catalog/704,https://microdatos.dane.gov.co/index.php/api/catalog/704
515,microdatos.dane.gov.co,DANE-DIMPE-ECP-2017,Encuesta de Cultura Política - ECP - 2017,Gobierno.,GOB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE -,Colombia,direct,2017,2017,2018-01-25T15:51:06+00:00,2018-02-15T20:22:17+00:00,156144,8186,https://microdatos.dane.gov.co/index.php/catalog/515,https://microdatos.dane.gov.co/index.php/api/catalog/515
839,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2024,Módulo de Formación para el Trabajo - MFPT- GEIH - 2024,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2024,2024,2024-12-19T14:45:41+00:00,2024-12-23T19:57:56+00:00,16894,8178,https://microdatos.dane.gov.co/index.php/catalog/839,https://microdatos.dane.gov.co/index.php/api/catalog/839
614,microdatos.dane.gov.co,DANE-DIMPE-EGIT-2019,Encuesta de Gasto Interno en Turismo - EGIT - 2019,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2019-07-16T14:59:43+00:00,2021-07-07T23:21:57+00:00,138254,8082,https://microdatos.dane.gov.co/index.php/catalog/614,https://microdatos.dane.gov.co/index.php/api/catalog/614
